raw,weight,future
0.0012976161428,0.00740584216923,1.0
0.000177959966776,0.000624075820417,2.21526929596e-06
3.50406374415e-05,0.000125581154978,7.38423098654e-07
0.000115912735206,0.000301207704762,3.6960537498e-05
0.000552035262913,0.0033116700672,0.000102680193278
4.47878223437e-05,0.000205557299383,4.14993781444e-05
0.000256577412679,0.00104404165073,0.000186190922915
0.000511362918639,0.00149699037944,1.77221543677e-06
4.63138967476e-05,0.000119644233265,0.000146965887915
0.000387760737565,0.00163061542337,0.00119209055918
0.000564785368416,0.00330695400501,0.000208835897941
8.76163620657e-05,0.000409440839742,4.32026740919e-05
0.000181819458171,0.000888175303061,0.0014439814466
0.000480181772593,0.00248560106956,6.7866005587e-05
0.000110793001722,0.000573252619947,0.00435893124264
0.00029797833441,0.0014625700174,0.000793804831053
2.66226141168e-05,0.000150293714679,0.00194394311259
0.000428472464404,0.00178990805421,6.63793137484e-05
0.000410671544906,0.00201945918148,0.00203807728921
0.000369270623175,0.00102597489891,0.000849235791659
0.000219577492616,0.00105919409271,2.56478956266e-05
0.00025000052428,0.00129994955979,9.08063498518e-05
5.87784786529e-06,3.17817301661e-05,1.45223209402e-05
9.48233715085e-05,0.000330577252806,5.95858212407e-05
0.000658190967575,0.00262415877979,9.05799001016e-07
0.00157903410852,0.00930287080096,0.000251083544825
0.000871368793336,0.00332148617159,0.000238490969583
4.17455191773e-05,0.000157146281035,3.40560733099e-05
0.000190355629192,0.00113897332429,0.000344272539875
0.000747609082002,0.00299107629469,0.00162696269044
0.00011983130045,0.000300961563729,5.51159000836e-05
0.000510073139626,0.00173417187873,0.000130159378189
0.000237900231104,0.000943566881102,0.000290702405478
0.000575694338994,0.00230277735597,1.05446818488e-05
0.000459880060201,0.00213191609659,0.00570680938436
0.000184527009533,0.000623691840406,2.00457257181e-05
0.000137248239937,0.000731393310755,6.2559204918e-05
1.94352959566e-05,7.74851971521e-05,4.16470627641e-06
0.00254103203017,0.0076230960905,0.0204792588422
0.000261608535391,0.000813732409076,0.002584077174
0.000232977410446,0.000760782550082,0.00123045902339
0.000292779835796,0.000824946594534,0.00172148084707
0.00189863347126,0.0108498081188,0.00661125953251
5.14040933077e-05,0.000211789590335,0.000860509050965
0.0045336224565,0.0136176344967,0.0274871204982
0.000193082871836,0.00103888253468,0.000139197676917
0.000151248741887,0.000675529141932,5.09019656006e-05
0.000123021288236,0.000377856022402,1.07415946751e-05
7.6480941738e-05,0.000242192930717,7.54274581172e-05
0.000135485870141,0.000498996793147,7.38029273002e-05
0.000840492862171,0.00256099899075,0.00140465795518
4.0396666317e-05,0.000161783578094,0.000677045370694
0.000407983684827,0.00174449995647,0.000934065837232
8.57358445744e-05,0.000405433663726,0.000305825310539
0.000679132646653,0.00265409937503,1.16178567522e-05
0.00311803583945,0.0112711129563,0.0001163164065
0.000132207271583,0.000533417155185,0.000454405883629
0.00148585495911,0.00823569189314,1.51918245496e-05
0.000968417279782,0.00398581097371,0.0011357833365
2.29600355475e-05,7.12725974821e-05,0.00326357410938
0.000166854083372,0.000763086430149,0.000208048246636
7.56440622261e-05,0.000286262021245,0.000389483724796
0.00130433087018,0.00782192881686,0.00101693660018
0.00037888981474,0.00156915893028,7.28577457339e-07
3.65962487693e-05,0.000177674443178,0.00200327294716
0.000259225890193,0.000778622852145,0.000394938210084
0.00116790966411,0.00365794127227,0.000381124775319
0.000151238896246,0.000649507111935,5.84043442829e-05
0.000693113457321,0.00177968827853,0.000211986503162
0.000430018230091,0.00219710408774,0.000353192690907
0.000435285648195,0.00135338185521,8.34811927132e-05
0.00337483970188,0.00861015116929,0.000268894309965
0.00012013651533,0.000370609630394,0.000453372091291
0.000540634010269,0.00308853829807,0.00971997154964
4.67766418894e-05,0.000121800428713,0.000171245239399
0.000255868526504,0.00128568322553,0.000195662429861
0.000110409021711,0.000454090823107,0.000665683500616
0.00360095470033,0.0192550813379,0.00324985913103
0.000174602603087,0.000843860071501,0.000193063180553
5.29695502768e-05,0.000226124844091,0.000875238130373
0.0001025423543,0.000460726785354,0.00106229546972
0.000370461945774,0.00158492180203,0.00015448795788
0.000141974147768,0.000319343376065,5.94578279036e-05
0.000204109990109,0.000799751598408,0.000142614114453
0.000276839742506,0.0009901072276,0.00171950187317
0.0071891691408,0.0144577138419,0.0006261926333
0.0014542996787,0.00638266343245,0.000346487809171
0.000852937752794,0.00143776884693,1.9917732381e-05
0.000468662372254,0.00187422612644,5.83255791524e-05
0.0001333789029,0.000406044093488,6.61725552807e-05
0.000503191036347,0.00211057074622,0.000781084262474
0.00130487238045,0.00782107224607,0.00112041429041
0.000767664653361,0.00348037513114,0.000664098352364
0.000297663273888,0.00129598176634,2.37378412114e-05
0.000650826427871,0.00296917958841,7.02289595027e-05
0.000302812544296,0.00138891477472,0.00178982928908
0.00175055502588,0.00935764210359,0.00025261946487
4.93955824793e-05,0.000214644826317,0.000602060966436
0.00157617887254,0.00933430793368,0.000431150478842
0.000346064446595,0.00130060921776,0.00429006098164
0.000357101410509,0.00177641952561,0.000215107571459
0.000316931193942,0.00161593557217,0.000479758410016
0.000386047595976,0.00123452527325,0.00344656519887
1.65406774099e-05,5.29006307876e-05,1.41974147768e-05
0.000323370243363,0.000879747434095,0.000178206107809
0.000748436115872,0.00374278116348,0.00124519794844
7.75344253587e-05,0.000368236830837,0.000958916235912
0.000355732866366,0.00109747394614,0.00166998814299
0.00106841945862,0.00581001139663,0.00112418517103
0.00145471319563,0.00680549434438,0.000263489052882
5.05179855893e-05,0.000188928011201,0.00063045579599
0.00016706084184,0.000638863973673,2.55592848548e-05
0.000192954878499,0.000612300433404,9.9145608046e-06
0.00172538956667,0.00542480068016,0.000312234823035
0.000338493148423,0.00147667882141,0.000254007700296
0.00012439967802,0.00051608882647,0.000472275722617
0.000348181259477,0.00105847536089,0.00263438840112
0.00098345157407,0.00562289498343,0.00327563501999
0.000318703409379,0.00182872941792,0.00068285429907
7.67763109774e-05,0.000243246414338,0.000148531344884
0.000586652537778,0.00337841366968,0.000789423520668
3.74823564877e-05,0.000191773401541,0.00504535950951
0.000138488790742,0.000618897013085,2.22708406554e-05
0.000146325921229,0.00049288264989,4.32420566572e-05
0.000161389752442,0.000501950485541,0.00084003996267
4.56345474968e-05,0.000130858418723,1.00425541417e-06
0.000387809965772,0.00146280631279,0.000448025908057
0.000200161887942,0.000681564520058,9.77475269792e-05
0.000157825630286,0.000727789806034,0.00127578835601
0.000855025028752,0.00427320524371,0.0012405409601
0.000452220151257,0.00269407267877,0.000426966081283
3.93628739789e-05,0.000174051247173,0.000488678561048
0.00047334889752,0.0021501009961,0.00156424595527
0.00013069104282,0.000636176113594,0.000259865856878
6.03242443394e-05,0.000195987336024,1.14209439259e-06
0.000188425883494,0.000647154003661,9.92440644591e-06
0.000189636897376,0.000908516398019,5.21818989716e-06
0.000748790558959,0.00449274335376,0.000240036735269
1.60385497028e-05,6.38292926477e-05,0.000334919180626
0.000471054863094,0.00282632917856,0.00561401421496
0.000990924415829,0.00425913582227,2.12665852412e-06
3.87524442174e-05,0.000160641483702,1.96420544242e-05
0.00037402606793,0.0010757544614,0.00263503821344
0.000301040328859,0.000817749430732,0.000421836502158
0.000170684037844,0.000568684242377,9.75703054355e-06
0.00026714178581,0.00085552715646,0.000281004448783
2.65241577037e-05,0.000109946276569,1.2641803449e-05
0.00055590459995,0.00188197464615,0.000716221177488
2.57266607571e-05,0.000100307393721,0.000587253121898
0.000103034636366,0.000410740464395,0.000256488801907
0.00196148804542,0.0116622605945,0.025933960735
0.00120305860361,0.00517628684772,0.00491882332732
0.000514149235131,0.00132467196514,0.000580430092466
0.000767743418492,0.00454889304618,6.70389717165e-05
1.66883620296e-05,8.40030117029e-05,0.00126041930991
0.000137661756872,0.000825970541231,0.00389117466939
0.00010546650977,0.000254883962373,0.00128432452703
0.000228960388789,0.00108007669794,4.9917401469e-05
0.000712056471212,0.00423793815651,0.000920035798358
0.000637672651074,0.00344807158199,1.1519400339e-06
0.000490755991366,0.00256390345494,0.0257756132857
0.00058330501973,0.00283254177823,2.98224475443e-05
0.000736207829358,0.00440515652861,0.000882573133153
0.00196588904709,0.00792722795073,0.00208606494498
0.000525954159068,0.00313361164401,0.00059827039453
0.000423008133474,0.002444003235,0.000257699815789
0.000509433172941,0.00281932892759,5.42002554412e-05
0.000162256168878,0.000713031189702,3.36720932986e-06
2.05183165013e-05,7.98579967091e-05,0.00111547177847
0.000374823564877,0.00136924318337,0.000281083213913
0.00145254715454,0.00451193250868,0.00336923753197
0.000756548924316,0.00369785550216,0.00302189315201
2.45550294406e-05,0.000102512817376,1.05249905662e-05
0.000120481112776,0.000365480051269,2.84243664775e-05
0.000103704139975,0.000571362256815,0.00131452110894
0.0018791981753,0.00765796935203,7.78790228047e-06
0.000494448106859,0.00247224053429,0.00212943499498
0.00085658064008,0.00501603918967,0.0172735180299
1.69541943451e-05,8.99793159814e-05,0.0049972438604
0.000206935689167,0.000744123724976,0.000126280195511
0.000204720419871,0.000498593121853,7.17451882653e-05
8.8876604154e-05,0.000505573681545,0.00599138780094
1.13520244366e-05,4.99666296756e-05,0.000101981152745
0.000207821796885,0.000881037213108,0.00255105489302
0.000550135054139,0.003167923704,0.00267766984034
0.000466712935273,0.00237144085851,0.000633261803765
0.000363038332222,0.00124197842373,0.000897755112061
0.000143903893466,0.00052005661992,5.62875314001e-05
0.000575270976417,0.00196474695269,2.75677956831e-07
0.00120311767746,0.00721595913082,0.00335813164857
2.81486885207e-05,0.000111816948419,1.77221543677e-06
0.000779380966526,0.00460699217558,0.000149318996189
4.95137301751e-05,0.000216997934591,1.77024630851e-05
0.00215907037533,0.0102330968381,0.000781615927105
0.000787031029828,0.00393515514914,0.000944482525744
2.89560311086e-05,0.00014019208669,0.000231864852977
0.000126742940653,0.000645243949245,0.00295878259118
0.000433779265073,0.00258566232225,8.39833204203e-05
0.000920281939391,0.00472687270424,0.0011270600983
9.44197002146e-05,0.000495363751501,0.00396291985765
7.56539078675e-05,0.000351105414948,0.00125416732768
0.000518579773723,0.00235082408559,0.000104344106661
0.000157146281035,0.000939057577379,4.55853192903e-05
0.000726913543957,0.00319792337309,0.000215402940698
0.000378161237283,0.00197952526031,0.00325408291115
0.000342943378298,0.0011215563848,3.86933703695e-06
0.000608135727128,0.00300932026805,9.47052238127e-05
0.00307342523865,0.013181236291,0.00246627407566
0.000118817199394,0.000403681139572,4.21885730364e-05
0.00172431639177,0.00977047968959,0.00215618560243
0.000421354065733,0.00210677032867,6.69897435099e-05
0.000904814436884,0.0037204807859,0.00122662906892
0.000110438558635,0.000348191105119,0.00116558609276
0.000334289059581,0.00167148468047,0.00672592187127
0.00040650683863,0.00103671649359,1.2612266525e-05
2.50276202237e-05,8.74686774459e-05,0.000406841590435
2.29797268301e-05,9.28050150389e-05,0.00234079137709
0.000184556546457,0.000758173455133,1.87067184992e-07
0.000281644415468,0.001408094084,0.000302891309427
0.000340107833599,0.00162448158883,0.00146555324672
0.000239780748595,0.001357477642,0.00264978698414
0.000467274136828,0.00280311315634,0.000413152646518
0.000516049443905,0.00154814833171,0.0111907036037
0.00405919053843,0.0160470760282,3.81026318906e-05
0.00017806826883,0.000830214012638,2.99209039575e-05
0.000149230385417,0.000610380533348,0.000313061856905
0.000383162823071,0.00145256684582,0.00021833694181
2.49193181693e-05,7.67763109774e-05,0.000444993450532
6.40754336806e-05,0.000323301323873,0.00591556651717
0.000506932380047,0.00251422234886,0.000738472326861
0.000111236055581,0.000552389706,0.000293823473775
0.00181581193651,0.0085702861676,8.56078512373e-05
0.00046676216348,0.00280049421575,7.53880755519e-05
0.000378151391642,0.00180023613195,0.0251021714198
0.000127284450925,0.000394613303921,0.00060605829681
0.000337587349422,0.00101276204827,0.000596665554995
0.0016602901863,0.00664138719494,0.000244772488742
8.73308384675e-05,0.000348653850261,2.39642909617e-05
0.000658624175793,0.00267138832118,0.000454327118499
0.000625936646626,0.00375561987976,0.0017737710481
0.000196450081166,0.000992174812276,3.7492202129e-05
0.000671433355144,0.00268573342058,0.00144455249379
6.84370527833e-05,0.000238983251648,0.00948453272887
0.000438150729818,0.00141558661704,0.00420079055183
0.000798461819396,0.00427092105492,0.00314403817817
0.000391945135124,0.00233777861085,0.00355028903012
0.000297958643128,0.000994134094898,8.03404331336e-06
0.000605841692701,0.00276290355721,0.000366484306683
0.000369014636501,0.00149004920231,0.0006357724423
0.000173046991759,0.000454199125162,0.000429663787004
0.000231037819107,0.000761196067017,0.000352424730884
0.000157963469264,0.00072019881658,0.000445682645424
0.000108577732426,0.000361138123449,5.60610816498e-05
6.52372193558e-05,0.000274870614243,1.51622876257e-06
0.000208048246636,0.000672801899287,0.000125177483684
3.46665030715e-05,0.000108055913436,0.00114948846921
2.76170238897e-05,0.000121111233821,0.000210066603105
0.000202672526477,0.000659608739925,0.000160011362658
0.000159479698027,0.000471035171811,0.00260988259988
0.000292070949621,0.00139216383635,0.000634492508929
0.00214473512158,0.0128366782275,0.00107476005163
1.72495635846e-05,7.58803576177e-05,4.50930372245e-06
0.000187746534243,0.000803276337999,6.12398889817e-06
9.12001755045e-05,0.000338148550977,0.000131774063365
0.00342414667359,0.0182578655573,0.000247401274973
0.000107593168295,0.000644928888723,0.000646740486725
6.33763931472e-05,0.000194805859066,0.00238317686296
0.00052851402581,0.00222741881735,0.0186164635053
0.00095567701992,0.00366948036389,0.000966142936638
9.19779811684e-05,0.000447189028545,0.000480516524398
0.00051054573041,0.00196658808762,0.00316703759628
3.91758067939e-05,0.000150933681365,0.000820752351334
0.00384340361772,0.019189312454,0.00141963317562
0.00015396613889,0.00046189841667,1.50638312125e-06
0.000690622510068,0.00343264346205,0.00157990052496
0.00027439802346,0.00131982790961,0.00048315515627
6.03242443394e-05,0.000215422631981,1.67769728014e-05
0.000682883835994,0.00343136352867,0.000170644655278
0.000359296988523,0.00108571825041,0.000337469201726
0.000115509063912,0.000354049261701,7.5516068889e-05
0.000243925763589,0.00116451291786,0.00226040171575
0.000313829816928,0.00153360631949,0.00100785891889
7.79085597287e-05,0.000323252095667,5.44267051915e-05
0.000310964735305,0.00149565137222,2.06266185557e-05
0.000626507693822,0.00368353993969,0.000186722587546
0.000498691578266,0.00243936593794,3.41643753644e-06
0.00110341086786,0.00509803369054,0.00317382124315
0.000247164979582,0.00123517508558,6.22638356785e-05
0.000385299327236,0.00191935854623,5.08035091874e-05
0.000235734190014,0.000982919909439,0.000132729090573
7.35272493433e-05,0.000358115511565,0.000512288408922
0.000551680819825,0.0022067232793,0.00145647556543
0.000139473354874,0.000536164089112,0.000724599818247
0.00015351323939,0.000460539718169,0.000142633805736
0.00143091628057,0.00715256304639,0.000152971729117
0.000985755454138,0.00492460271877,0.000478970758711
9.81315069905e-05,0.000392526027962,0.000121199844592
0.000631765266285,0.00314718878339,0.00674497318722
0.000580331636053,0.001776655821,3.74232826398e-05
7.37930816589e-05,0.000395450183433,1.29962465363e-06
0.000269101068432,0.000829199911582,0.000711633108635
5.12564086879e-05,0.000305293645908,0.00312023141747
0.000149378070037,0.000611168184653,3.63697990191e-05
2.60220299966e-05,9.70681777284e-05,1.30947029495e-06
0.000409253772557,0.00192490164229,0.000246633314951
0.000799633450712,0.00306173846241,0.000257217379365
0.000144474940662,0.00060082041563,0.000182981243847
0.00024819877192,0.000965847567399,7.32318801039e-05
0.000383655105137,0.00201036180891,0.0014528228325
0.000137986663035,0.000714232357942,0.000312165903546
0.000223190842979,0.000629087251847,0.00202336790108
6.63202399005e-05,0.000327564486563,0.000161064846278
0.000102483280452,0.000440799207331,0.000103526918431
0.000454612642097,0.00113586210163,0.000357386934107
6.1810936178e-05,0.000237092888516,0.00302390166284
3.37607040705e-05,0.000118915655807,0.000384176924127
0.000931171218686,0.0047496456726,0.00110334194837
0.000938141932737,0.00281442579821,0.000546974603277
0.000681111620557,0.00329935316992,0.00051488765823
0.000933908306971,0.00439128402,0.000433533124041
0.00147140155766,0.00694442618898,0.00524068718756
6.13383453949e-05,0.000361394110123,0.00184105616085
0.00035456123505,0.00126384559309,7.02092682201e-05
0.000110911149418,0.000445495578239,0.0142037652154
0.000165849827958,0.000764149759411,0.00066271996258
0.000582842274588,0.0023570465309,0.00150260239499
0.000381626903026,0.00196631240966,0.00112962981068
0.000433168835312,0.00170851413746,0.00111235071017
2.41218212227e-06,1.44730927336e-05,5.04096835348e-06
0.000235497894623,0.00141298736774,0.000154419038391
3.74725108464e-05,0.000147497552546,8.53420189218e-05
0.000125856832935,0.000680688257981,0.000732269572832
1.14012526432e-05,6.76592471194e-05,0.00106509163186
0.000185974318806,0.000821067411856,0.00121227412388
0.000203204191108,0.00103169521652,0.000350888810839
0.000909904633444,0.00401475715918,0.000444767000781
0.00014580410224,0.000872254901054,0.0189841686715
0.000978784740087,0.00322144461019,3.02655014035e-05
0.00282712667551,0.0155662542889,0.000154291045053
0.000370885308351,0.00213541129925,9.55027207593e-07
0.000555294170188,0.00187994644404,6.83484420114e-05
0.000355870705345,0.00176513642066,0.000588286914236
0.00054565528734,0.0026680801857,0.00684235642547
4.17849017425e-05,0.000163811780205,3.65667118454e-05
5.36587451689e-05,0.000227148790787,0.00059430260108
0.000335795442703,0.00201477265622,0.000140546529777
0.000127058001175,0.000633517790439,0.000178462094483
3.30222809718e-05,0.000176778489818,2.8532668532e-05
0.000132246654148,0.000539836513323,0.00352041735437
0.000336455100671,0.00146032521118,4.96712604361e-05
0.000694856135834,0.00255331939053,0.0034469787158
0.000121445985625,0.000594095842612,0.00106951232481
0.00123219185626,0.00437859298835,0.00106887235812
0.000355703329442,0.00196178341466,5.04392204587e-05
0.000297584508758,0.00131713020389,0.0001029952538
0.000592678070263,0.0029619331964,0.000801120142551
2.38461432659e-05,9.51679689546e-05,8.45248306926e-05
0.000445180517717,0.00173237997201,0.00467682730943
0.000117015447033,0.000572967096349,0.000185038982881
0.000143470685248,0.000583482241274,0.000502807056336
0.000437392615436,0.00185244756785,8.05373459599e-05
0.000342460941873,0.000914246561265,4.0800337611e-05
0.000242419380468,0.00121209690234,0.000299386261118
0.00111923281345,0.00331071504,0.00094212941747
0.000381479218406,0.00222354948031,6.03537812633e-06
0.000377344049054,0.00170873074157,0.00143790668591
0.000299583173945,0.00130643783742,2.85523598146e-07
0.000149958962875,0.000438308260079,0.00060830310303
0.000597098763213,0.0033424573876,0.00124613328437
5.44857790394e-05,0.000241523427108,0.000116424708554
9.95591249812e-05,0.000388676382208,0.000632759676058
0.00105378883563,0.00421515534251,0.000245638905178
0.000766256726653,0.00379920653386,5.87489417289e-05
9.69992582392e-05,0.000255435318286,0.000344193774745
0.000837932995429,0.00496086421574,0.00702936453661
0.000261549461543,0.00112394887564,0.00025710907731
0.000172869770216,0.000596192964212,5.97827340671e-05
0.00243903118614,0.00976143154522,0.000323232404384
0.000206620628645,0.000830991818302,0.000199531766898
0.00108877039922,0.00270167351387,0.00333360615605
3.20672537642e-05,0.000101173810157,2.26449750254e-07
0.000299337032912,0.000656556591117,0.00147032838276
0.000816784557883,0.00469803482082,4.18735125144e-05
0.000738560937633,0.00349296770639,6.07377612746e-05
9.54534925527e-05,0.000405473046292,0.00164171146113
0.0023151040989,0.0138900830831,0.0105870377977
0.000577082574419,0.00231542900506,0.000554575438372
9.76392249247e-05,0.000136568890686,0.00180646842291
0.000287994854116,0.00154617920345,0.00152182108684
0.000143283618063,0.000707045039782,0.000564037099676
8.66613348581e-05,0.000346645339432,0.00573592294573
5.11284153508e-05,0.000265832315516,0.000386323273933
0.000894437130938,0.00447218565469,0.00310287355183
0.000615175360668,0.00357512958316,1.06234469793e-05
0.000183128928466,0.000716122721075,0.000599963844836
9.36615858333e-05,0.00046429090751,1.95337523697e-05
0.00049115966266,0.00119458150644,0.000113805767965
1.6481603562e-05,5.55884908667e-05,1.61763886812e-05
0.000324285888005,0.00160250611742,3.82010883037e-06
0.000307863358291,0.00182416104035,0.0229268065081
0.00300811909981,0.0150406151903,0.000720779709417
0.000780847967082,0.00424128567456,0.00566334087795
0.000444688235651,0.00266600275538,0.000501290827573
0.000916619360822,0.00540599550525,0.00135899387076
0.000271060351054,0.00133485235826,0.00015209546704
0.000168990587537,0.000904725826113,0.00031444024669
4.83617901412e-05,0.000246918838549,2.73511915742e-05
0.000139985328222,0.000839911969333,7.85485264142e-05
0.000696884337945,0.00340028083904,0.000519997546072
0.000371771416069,0.0019380357278,0.000946412271442
5.7439471434e-05,0.000239948124497,9.71666341416e-05
6.97957512848e-05,0.000364790856377,0.00104768453801
6.0531002807e-05,0.000259097896856,0.00140086738328
0.000247411120614,0.00097289704658,0.000571578860924
